__typename,id,movie_id,scene_description,time_description,played_count,is_trailer,user_scene_id,user_time_id,user_song_id,ts_id,ts_link,ts_thumbnail,song.__typename,song.id,song.name,song.artist.__typename,song.artist.id,song.artist.name,song.artist.slug,song.previewUrl,song.spotifyImg64,song.spotifyUri,song.appleMusicUrl,song.appleMusicPreviewUrl,song.youtube_id,song.track_number,song.contributor_user_id
SongToMovieType,11563,624,Jacob tells Bella about imprinting,22.0,1347,,5.0,,5,,,,SongType,10630,Imprinting,ArtistType,3635,Howard Shore & Ray Chen,Howard-Shore-and-Ray-Chen,https://p.scdn.co/mp3-preview/814e0247268c74b7320c68e92800c97a50aa6d04,https://i.scdn.co/image/ab67616d0000485137105ea82162fd9b5529966f,spotify:track:38G7TWmubBLubv6TeEdlGm,https://geo.music.apple.com/us/album/imprinting/id376857850?i=376857920,http://a323.phobos.apple.com/us/r1000/077/Music/d8/f4/a7/mzm.fqkeeefw.aac.p.m4a,zACIJkzZAo8,,5.0
SongToMovieType,11558,624,Edward feels someone's been in Bella's room. The Cullens decide how to act further,27.0,244,,5.0,,5,,,,SongType,10631,The Cullens Plan,ArtistType,3635,Howard Shore & Ray Chen,Howard-Shore-and-Ray-Chen,https://p.scdn.co/mp3-preview/0b4eb21b4bb6c314768434eda7bb248e223ec3ad,https://i.scdn.co/image/ab67616d0000485137105ea82162fd9b5529966f,spotify:track:2zw0G4bJUvZ5nvQgamQZpu,,,,,5.0
SongToMovieType,10418,624,Bella and Edward are driving up to the treaty line to meet Jacob,29.0,2096,,5.0,,5,,,,SongType,9519,Atlas,ArtistType,5708,Fanfarlo,Fanfarlo,0,https://i.scdn.co/image/241136f027c151d243ade9a6bf347f1f32fd1c8d,spotify:track:2hK8beRfVFsVfJewTIj9gt,https://geo.music.apple.com/us/album/atlas-time-space-machine-remix/id375362499?i=375363653,http://a440.phobos.apple.com/us/r1000/104/Music/27/be/67/mzm.girwatqd.aac.p.m4a,pb2c-eBuKOI,,5.0
SongToMovieType,10423,624,Edward drives away after dropping Bella off with Jacob.,30.0,1983,,5.0,,5,,,,SongType,9520,The Line,ArtistType,5709,Battles,Battles,0,https://i.scdn.co/image/241136f027c151d243ade9a6bf347f1f32fd1c8d,spotify:track:4SdD7VBJ3BDX2x2VOLh9gn,https://geo.music.apple.com/us/album/the-line-bonus-track/id375362499?i=375363486,http://a454.phobos.apple.com/us/r1000/067/Music/58/49/70/mzm.juwggxzq.aac.p.m4a,,,5.0
SongToMovieType,10416,624,Bella and Edward are lying in bed together talking about what to tell people if Bella chooses to be a vampire. They kiss.,35.0,2939,,5.0,,5,6331b77f5d0a3daf0b0c09de,https://share.tunespotter.com/9fBlQ0pguCb,spot/ef4e463b89ca29e5269591b715a2de10/thumbnail/1664202585969,SongType,9516,Life on Earth,ArtistType,1057,Band of Horses,Band-of-Horses,0,https://i.scdn.co/image/241136f027c151d243ade9a6bf347f1f32fd1c8d,spotify:track:0talXcrS5JRnYLFEq5BAQG,https://geo.music.apple.com/us/album/life-on-earth/id375362499?i=375363225,http://a668.phobos.apple.com/us/r1000/074/Music/e6/c1/33/mzm.hhulxsxo.aac.p.m4a,hrSPw9w7Grc,,5.0
SongToMovieType,11561,624,Jacob declares his love for Bella and kisses her. She punches him but brakes her hand ,40.0,1309,,123432.0,,5,,,,SongType,10632,First Kiss,ArtistType,3635,Howard Shore & Ray Chen,Howard-Shore-and-Ray-Chen,https://p.scdn.co/mp3-preview/27d9f68b1638db09cdd0e901f105e22acd74a920,https://i.scdn.co/image/ab67616d0000485137105ea82162fd9b5529966f,spotify:track:6zpBzEHqEQRWIJztVS8rXd,https://geo.music.apple.com/us/album/first-kiss/id376857850?i=376857926,http://a805.phobos.apple.com/us/r1000/110/Music/65/b8/00/mzm.oezemynf.aac.p.m4a,LxQV0Egcbdw,,5.0
SongToMovieType,11559,624,Rosalie tells Bella her unhappy story,44.0,932,,5.0,,5,,,,SongType,10633,Rosalie,ArtistType,3635,Howard Shore & Ray Chen,Howard-Shore-and-Ray-Chen,https://p.scdn.co/mp3-preview/5a793d8f3faa2d23ce9ae6449ac432785673dcd6,https://i.scdn.co/image/ab67616d0000485137105ea82162fd9b5529966f,spotify:track:7kLPtUQwcaRhgq91ssZpCp,https://geo.music.apple.com/us/album/rosalie/id376857850?i=376857937,http://a835.phobos.apple.com/us/r1000/089/Music/c5/3f/2f/mzm.psmdabqr.aac.p.m4a,_kPtFVms-kY,,5.0
SongToMovieType,11567,624,Riley warns the newborns about controlling themselves. The Volturi watch them,48.0,757,,5.0,,5,,,,SongType,10634,"Decisions, Decisions",ArtistType,3635,Howard Shore & Ray Chen,Howard-Shore-and-Ray-Chen,https://p.scdn.co/mp3-preview/dd143c5dd434161cfe0d508cb5009337b86e0e9c,https://i.scdn.co/image/ab67616d0000485137105ea82162fd9b5529966f,spotify:track:69LFyZ8WhTSRfULod0O3Rz,https://geo.music.apple.com/us/album/decisions-decisions.../id376857850?i=376857940,http://a1632.phobos.apple.com/us/r1000/069/Music/f8/1f/06/mzm.wahgdnqu.aac.p.m4a,M891TUioD54,,5.0
SongToMovieType,10412,624,First song playing at the party.,49.0,2523,,5.0,,5,,,,SongType,9517,Ours,ArtistType,581,The Bravery,The-Bravery,0,https://i.scdn.co/image/9473cf9eeba876da1c6676caa3738e5c7cb388f7,spotify:track:4Lzo4d1IEqehRLHpgQpAlD,https://geo.music.apple.com/us/album/ours/id375362499?i=375362819,http://a1832.phobos.apple.com/us/r1000/084/Music/dd/99/d2/mzm.lqheycla.aac.p.m4a,88mszxBnnlk,,5.0
SongToMovieType,10410,624,Second song playing at the party. Bella sees Jacob and he apologizes for kissing her.,52.0,2860,,5.0,,5,,,,SongType,9518,Neutron Star Collision (Love is Forever),ArtistType,75,Muse,Muse,https://p.scdn.co/mp3-preview/76ab76bfe1870f07716b4ab3d69598db3de98380,https://i.scdn.co/image/c7ddb9f873204d86e9671268979d88e477a84fe7,spotify:track:4AIazttPmHpd7p7pwJw692,https://geo.music.apple.com/us/album/neutron-star-collision-love/id375362499?i=375362812,http://a891.phobos.apple.com/us/r1000/089/Music/7d/8c/eb/mzm.shxiwpvw.aac.p.m4a,PU0A4XsM9g0,,5.0
SongToMovieType,11572,624,Alice sees the newborns passing around Bella's red blouse and understands that they're about to come to Forks. The Cullens and werewolves decide to fight and train together despite Bella's protests,53.0,988,,5.0,,5,,,,SongType,10635,They're Coming Here,ArtistType,3635,Howard Shore & Ray Chen,Howard-Shore-and-Ray-Chen,https://p.scdn.co/mp3-preview/6534e808dee97dcc9ba18627a591577928f29602,https://i.scdn.co/image/ab67616d0000485137105ea82162fd9b5529966f,spotify:track:7wM2wXFVieT5sha0mCv1Yq,https://geo.music.apple.com/us/album/theyre-coming-here/id376857850?i=376857943,http://a155.phobos.apple.com/us/r1000/082/Music/5d/ee/c1/mzm.ydkiujip.aac.p.m4a,4-5kzzGSlv0,,5.0
SongToMovieType,10424,624,The vampires and werewolfs are training to fight the newborns.,55.0,2546,,,,5,,,,SongType,9521,With You in My Head,ArtistType,5710,UNKLE ft. The Black Angels,UNKLE-ft-The-Black-Angels,https://p.scdn.co/mp3-preview/3d7b91f88b76842c1c3fb4892ad870cf0969508a,https://i.scdn.co/image/61b2e8a6bb43b628131613cfdade77abf818daff,spotify:track:2MuipUrgeH0keQbuwg2FkY,https://geo.music.apple.com/us/album/you-in-my-head-feat.-black/id375362499?i=375363090,http://a1424.phobos.apple.com/us/r1000/115/Music/d2/cb/cf/mzm.bdmsfhjd.aac.p.m4a,,,5.0
SongToMovieType,11566,624,Jasper reminisces about meeting Maria and further training newborns on her command,61.0,929,,5.0,,5,,,,SongType,10636,Jasper,ArtistType,3635,Howard Shore & Ray Chen,Howard-Shore-and-Ray-Chen,https://p.scdn.co/mp3-preview/ca1ad269ccda71df267035168a8bb902ab4ea3f2,https://i.scdn.co/image/ab67616d0000485137105ea82162fd9b5529966f,spotify:track:7oN2LOTLiJ1U2ESeNrLTw4,https://geo.music.apple.com/us/album/jasper/id376857850?i=376857950,http://a163.phobos.apple.com/us/r1000/080/Music/28/37/ac/mzm.qlnvtsfz.aac.p.m4a,t3hWPyUToio,,5.0
SongToMovieType,11565,624,An experiment about suppressing Bella's scent with Jacob's by him carrying her,67.0,681,,5.0,,5,,,,SongType,10637,Wolf Scent,ArtistType,3635,Howard Shore & Ray Chen,Howard-Shore-and-Ray-Chen,https://p.scdn.co/mp3-preview/f9f2c9ef223ecef76c5d73084f920a911533acba,https://i.scdn.co/image/ab67616d0000485137105ea82162fd9b5529966f,spotify:track:3QiP3fQci2Ne7n5Aiho1Dd,https://geo.music.apple.com/us/album/wolf-scent/id376857850?i=376857962,http://a389.phobos.apple.com/us/r1000/106/Music/40/f0/a5/mzm.vsahckml.aac.p.m4a,9X3bKmqzeBY,,5.0
SongToMovieType,16048,624,"Bella and Edward kiss on the bed but Edward denies her sex. Continues after Bella says yes to his marriage proposal.
",72.0,3786,,5.0,,5,,,,SongType,16466,My Love,ArtistType,5711,Sia,Sia,0,https://i.scdn.co/image/ab67616d00004851c5601fdbaefb8a2d9417b4e6,spotify:track:451ne1XjuifH4ekgrOwCK1,https://geo.music.apple.com/us/album/my-love/id375362499?i=375362983,http://a532.phobos.apple.com/us/r1000/103/Music/d8/8a/6a/mzm.ppvagtzo.aac.p.m4a,Xz-Hu7jqBDY,,5.0
SongToMovieType,10421,624,Victoria and Riley talk about ending the Cullen clan and kiss.,77.0,2235,,5.0,,5,6331b7805d0a3daf0b0c09ed,https://share.tunespotter.com/gea4P0pguCb,spot/6331b7805d0a3daf0b0c09ed/thumbnail/1664219115041,SongType,9523,Rolling In on a Burning Tire,ArtistType,5712,The Dead Weather,The-Dead-Weather,0,https://i.scdn.co/image/9473cf9eeba876da1c6676caa3738e5c7cb388f7,spotify:track:1E8CKzL7nG4MmvzM5ygBLP,https://geo.music.apple.com/us/album/rolling-in-on-a-burning-tire/id375362499?i=375363032,http://a1425.phobos.apple.com/us/r1000/113/Music/bd/77/82/mzm.gfrmlbar.aac.p.m4a,g9wKXBtL9oQ,,5.0
SongToMovieType,11570,624,Jacob carries Bella to the camping place. The newborns set off for Forks,83.0,796,,5.0,,5,,,,SongType,10638,Mountain Peak,ArtistType,3635,Howard Shore & Ray Chen,Howard-Shore-and-Ray-Chen,https://p.scdn.co/mp3-preview/77c4c9cfe688ffa6e006578cd31f0ae9735c9831,https://i.scdn.co/image/ab67616d0000485137105ea82162fd9b5529966f,spotify:track:15fpFNwQ3MMxfksM3W3cE3,https://geo.music.apple.com/us/album/mountain-peak/id376857850?i=376858014,http://a1498.phobos.apple.com/us/r1000/079/Music/5d/6b/01/mzm.lmwrpeoq.aac.p.m4a,3JsKROSdTfc,,5.0
SongToMovieType,16154,624,"Jacob learns Bella\'s marrying Edward. She tries to persuade Jake to stay and begs him to kiss her
",92.0,1035,,,,5,,,,SongType,17003,The Kiss,ArtistType,3635,Howard Shore & Ray Chen,Howard-Shore-and-Ray-Chen,https://p.scdn.co/mp3-preview/53f9f4318e0ba0b2b91dcab9e3c2cb97847ff955,https://i.scdn.co/image/bff6616dcde4d31fb0a366aa880e55170ad92816,spotify:track:6fmPAXk220qR5ZzRblKy3o,https://geo.music.apple.com/us/album/the-kiss/id376857850?i=376858026,http://a834.phobos.apple.com/us/r1000/100/Music/98/6e/a3/mzm.itmzxnzf.aac.p.m4a,uXp0YkL9gZI,,5.0
SongToMovieType,11571,624,The Cullens and the pack fight the newborns while Edward and Seth deal with Victoria and Riley,95.0,584,,5.0,,5,,,,SongType,10639,The Battle / Victoria vs. Edward,ArtistType,3635,Howard Shore & Ray Chen,Howard-Shore-and-Ray-Chen,https://p.scdn.co/mp3-preview/1f1e90f66a9ef4142ee5ebc9fdc41971b6ad57f1,https://i.scdn.co/image/ab67616d0000485137105ea82162fd9b5529966f,spotify:track:2X4XtfJTuitM37qu8pI73H,https://geo.music.apple.com/us/album/battle-victoria-vs.-edward/id376857850?i=376858034,http://a208.phobos.apple.com/us/r1000/082/Music/c0/53/7c/mzm.semerrus.aac.p.m4a,,,5.0
SongToMovieType,6124,624,"Alice foresees the Volturi coming. Jacob gets hurt by the newborn. The Volturi appear at the battlefield
",103.0,718,,5.0,,5,,,,SongType,18536,Jane,ArtistType,3635,Howard Shore & Ray Chen,Howard-Shore-and-Ray-Chen,https://p.scdn.co/mp3-preview/4709629b55ca699600327a8fc2e3252e593bc6b8,https://i.scdn.co/image/bff6616dcde4d31fb0a366aa880e55170ad92816,spotify:track:6wTMpfeiDYMkSRbjvMRcpQ,https://geo.music.apple.com/us/album/jane/id376857850?i=376858039,http://a170.phobos.apple.com/us/r1000/090/Music/20/55/bd/mzm.szilhxjz.aac.p.m4a,JkEncC5hs3w,,5.0
SongToMovieType,11576,624,Bella visits Jacob on his sickbed,108.0,567,,5.0,,5,,,,SongType,10640,As Easy As Breathing,ArtistType,3635,Howard Shore & Ray Chen,Howard-Shore-and-Ray-Chen,https://p.scdn.co/mp3-preview/972b1878fcac60f1aebb2919ac103dbfb9eb6849,https://i.scdn.co/image/ab67616d0000485137105ea82162fd9b5529966f,spotify:track:1eiNQBUBPvcvIF5Jlz7NLf,https://geo.music.apple.com/us/album/as-easy-as-breathing/id376857850?i=376858099,http://a763.phobos.apple.com/us/r1000/095/Music/e2/1b/76/mzm.duyozves.aac.p.m4a,uIM7bA8Oe9o,,5.0
SongToMovieType,11568,624,The final scene. Bella clarifies herself about her feelings and her desire to join Edward's world,109.0,1120,,5.0,,5,,,,SongType,10641,Wedding Plans,ArtistType,3635,Howard Shore & Ray Chen,Howard-Shore-and-Ray-Chen,https://p.scdn.co/mp3-preview/6652d76b038166127cb917f81e571c6f5369be52,https://i.scdn.co/image/ab67616d0000485137105ea82162fd9b5529966f,spotify:track:4ao87Jg17jjbF06JFH8uMm,https://geo.music.apple.com/us/album/wedding-plans/id376857850?i=376858102,http://a1218.phobos.apple.com/us/r1000/118/Music/a0/ac/3f/mzm.kbknkujw.aac.p.m4a,,,5.0
SongToMovieType,10427,624,First song end credits song.,110.0,3079,,5.0,,5,,,,SongType,9524,Eclipse (All Yours),ArtistType,4831,Metric,Metric,0,https://i.scdn.co/image/241136f027c151d243ade9a6bf347f1f32fd1c8d,spotify:track:4KqrNBrAYIoaIP7jv4lrYj,https://geo.music.apple.com/us/album/eclipse-all-yours/id375362499?i=375362656,http://a1448.phobos.apple.com/us/r1000/064/Music/89/21/35/mzm.scgorfdm.aac.p.m4a,,,5.0
SongToMovieType,10425,624,Second end credits song.,113.0,2282,,5.0,,5,,,,SongType,9525,Heavy in Your Arms,ArtistType,8344,Florence + the Machine,Florence-the-Machine,https://p.scdn.co/mp3-preview/d9117509f6477dcaf42d6f29d6cc83e3e442a8fb,https://i.scdn.co/image/0bac3cc006fe936dd629825238c18266c87ae39f,spotify:track:2aP9yR9APnbKde9SsKyqZZ,https://geo.music.apple.com/us/album/heavy-in-your-arms/id375362499?i=375362981,http://a819.phobos.apple.com/us/r1000/099/Music/72/f6/a4/mzm.rpkimaqy.aac.p.m4a,SK6U4FiAoAs,,5.0
SongToMovieType,10426,624,Third end credits song.,116.0,1839,,5.0,,5,,,,SongType,9526,What Part of Forever,ArtistType,5713,Cee Lo Green,Cee-Lo-Green,https://p.scdn.co/mp3-preview/c6fa7bd40204814dfb8ee2a330ff00756c338a1b,https://i.scdn.co/image/75572aad131a6de8e91f11168895782189dfb8e4,spotify:track:7LU7v2n7aD4P84EQFXO33j,https://geo.music.apple.com/us/album/what-part-forever-johan-hugo/id375362499?i=375363654,http://a1489.phobos.apple.com/us/r1000/115/Music/ad/fb/8c/mzm.azfjshtw.aac.p.m4a,,,5.0
SongToMovieType,11564,624,Edward tells Bella they've been tracking the situation in Seattle. 2nd scene: Renee gives Bella a blanket as a present,,729,,5.0,,5,,,,SongType,10629,Bella's Truck / Florida,ArtistType,3635,Howard Shore & Ray Chen,Howard-Shore-and-Ray-Chen,https://p.scdn.co/mp3-preview/e9164efcc4c0ac1328e1b9feb4f214ffc4e684ba,https://i.scdn.co/image/ab67616d0000485137105ea82162fd9b5529966f,spotify:track:15499RcymQ77OoVHdrmeb1,https://geo.music.apple.com/us/album/bellas-truck-florida/id376857850?i=376857912,http://a1526.phobos.apple.com/us/r1000/114/Music/ef/09/d1/mzm.etvdeezk.aac.p.m4a,,,5.0
SongToMovieType,10525,634,Plays when we see young Andy play with all his toys after the film's start.,,1535,,46424.0,,5,,,,SongType,9610,You've got a Freind in Me,ArtistType,1231,Randy Newman,Randy-Newman,https://p.scdn.co/mp3-preview/8a2f78d4afbefc31fb77e9aab0469d3c8296ecb6,https://i.scdn.co/image/d93615c96776776f83a259e155f50a8ce6fb7527,spotify:track:2stkLJ0JNcXkIRDNF3ld6c,https://geo.music.apple.com/us/album/youve-got-a-friend-in-me/156093462?i=156093464,https://audio-ssl.itunes.apple.com/apple-assets-us-std-000001/AudioPreview60/v4/6d/4a/0f/6d4a0f94-cf55-0a9f-2ff5-fc3442e3cba9/mzaf_6314328735383930700.plus.aac.p.m4a,Zy4uiiy0qgA,,5.0
SongToMovieType,11805,634,   ,,3398,,46424.0,,5,,,,SongType,18069,We Belong Together,ArtistType,1231,Randy Newman,Randy-Newman,0,https://i.scdn.co/image/c3d2e58b61d3ea41d5618c624db08137f577146c,spotify:track:0d3QOCfC7TiZYzsBOYQ2yg,https://geo.music.apple.com/us/album/we-belong-together/id375893768?i=375893770,http://a1062.phobos.apple.com/us/r1000/065/Music/9c/3c/97/mzm.jgtjixwk.aac.p.m4a,,,5.0
SongToMovieType,12608,634,Ken is showing off his fancy clothing and accesories to barbie in his Ken's dreamhouse-dresser.,,2532,,5.0,,5,,,,SongType,57531,Le Freak,ArtistType,3521,Chic,Chic,https://p.scdn.co/mp3-preview/dd15751687be46ba774b2ed340c956dbe06e00aa,https://i.scdn.co/image/4d1e50d6c4cfeb6ad1a25996afee951fc9a6d28d,spotify:track:28NBmftocOzTPEb6OYA9fW,https://geo.music.apple.com/us/album/le-freak/id301649365?i=301649381,http://a338.phobos.apple.com/us/r1000/106/Music2/v4/aa/96/b0/aa96b04c-68d7-72b3-2f6b-131fbfe7a85d/mzaf_8002864294493886514.m4a,h1qQ1SKNlgY,,5.0
SongToMovieType,12606,634,"The second scene through the credits. Jessie plays the radio, song is heard ... and Buzz starts dancing in his spanish mode.",,3477,,5.0,,5,,,,SongType,11993,"You've Got A Friend In Me (para Buzz Espa̱ol)""",ArtistType,6854,Gipsy Kings,Gipsy-Kings,https://p.scdn.co/mp3-preview/601b576a9cc444241f36e9d1a8960ef8f2eeddb6,https://i.scdn.co/image/6dfdf5a6698d1a2392163ce2cfcbcaa0412de61a,spotify:track:30xX7SvtgUss2CGJgA0PLX,https://geo.music.apple.com/us/album/youve-got-friend-in-me-para/id375893768?i=375893786,http://a1760.phobos.apple.com/us/r1000/074/Music/fa/0c/90/mzm.zqseaqiy.aac.p.m4a,,,5.0
SongToMovieType,12597,634,Ken sees Barbie for the first time and we see him falling in love with her.,,2179,,5.0,,5,,,,SongType,8464,Dream Weaver,ArtistType,5197,Gary Wright,Gary-Wright,https://p.scdn.co/mp3-preview/5a973506dcd5b616c21e1ef4cfda6fec381ad515,https://i.scdn.co/image/ab67616d00004851c0c2525a4c383db49caf8f93,spotify:track:5tepIEP6SPhwbkA5fQ7Ft5,https://geo.music.apple.com/us/album/dream-weaver/id321974937?i=321974997,http://a901.phobos.apple.com/us/r1000/081/Music/fc/b2/aa/mzm.hpsdzwfp.aac.p.m4a,y5WrD-fAzx4,,5.0
SongToMovieType,49774,104243,,,0,,,,144408,,,,SongType,620646,Io's Theme ,ArtistType,1142,Craig Armstrong,Craig-Armstrong,,,,,,,,144408.0
SongToMovieType,75740,107164,,,1,False,,,176382,,,,SongType,72396,La La,ArtistType,5543,Ashlee Simpson,Ashlee-Simpson,https://p.scdn.co/mp3-preview/852f0fa5afbead6268cf8b49da3fb4ee8d8424ce,https://i.scdn.co/image/d1c484f1dc78c9d830bcd315fb6574c818867d82,spotify:track:0i3XYGG0zbHDjnuxO3Sads,https://geo.music.apple.com/us/album/la-la/id17506106?i=17506071,http://a223.phobos.apple.com/us/r1000/082/Music/2c/fc/64/mzm.xqbqflue.aac.p.m4a,1m0LhDiMj8Q,,5.0
SongToMovieType,11861,734,First song as opening credits appear and Kevin Flynn narrates.,0.0,9348,,,,5,,,,SongType,11034,The Grid,ArtistType,3577,Daft Punk,Daft-Punk,0,https://i.scdn.co/image/ab67616d00004851182b3ea819835ddd315e91e8,spotify:track:0skjaPmSkMND17wqKCVdH2,https://geo.music.apple.com/us/album/the-grid/id406192538?i=406192541,http://a864.phobos.apple.com/us/r1000/067/Music/5b/8c/15/mzm.kzfxraiu.aac.p.m4a,ET2heMLCjug,,5.0
SongToMovieType,13273,734,After Flynn disappears. Sam watches the television. Plays throughout film at various times.,1.0,10554,,,,5,,,,SongType,12714,Overture,ArtistType,3577,Daft Punk,Daft-Punk,0,https://i.scdn.co/image/36de08c4c84ca1a358a1c36bc9d67b418b3caa37,spotify:track:4niWHXfJS65A2ua3urX9Zg,https://geo.music.apple.com/us/album/overture/406192538?i=406192540,https://audio-ssl.itunes.apple.com/apple-assets-us-std-000001/Music/d3/b8/85/mzm.obscgcux.aac.p.m4a,aX9roiAarwA,,5.0
SongToMovieType,11860,734,"Flynn's son, Sam, rides his Ducati motorbike through the streets, weaving in and out of traffic as the police chase him. He breaks into the Encom building.",6.0,10317,,,,5,,,,SongType,11035,The Son of Flynn,ArtistType,3577,Daft Punk,Daft-Punk,0,https://i.scdn.co/image/ab67616d00004851182b3ea819835ddd315e91e8,spotify:track:11noU0zsPlDPi31iOq4YtG,https://geo.music.apple.com/us/album/the-son-of-flynn/id406192538?i=406192542,http://a1175.phobos.apple.com/us/r1000/098/Music/25/6e/5d/mzm.ldomplrb.aac.p.m4a,vlEN8svyHj8,,5.0
SongToMovieType,12404,734,"Sam is inside the Encom building, He disables a security camera",8.0,4480,,,,5,,,,SongType,11707,Encom Part I,ArtistType,3577,Daft Punk,Daft-Punk,0,https://i.scdn.co/image/ab67616d00004851182b3ea819835ddd315e91e8,spotify:track:7ksFKCCdDSPp427dasPrqq,,,yx2tB4oFktg,,5.0
SongToMovieType,12449,734,"Sam escapes onto the roof of the building where he speaks to the security guard, then parachutes off the top.",13.0,3204,,,,5,,,,SongType,11745,Encom Part II,ArtistType,3577,Daft Punk,Daft-Punk,0,https://i.scdn.co/image/ab67616d00004851182b3ea819835ddd315e91e8,spotify:track:0LDJlEDzzYHhCu6q0ojXBN,,,yx2tB4oFktg,,5.0
SongToMovieType,56179,734,First song when Sam turns on all the video game machines at the Flynn's game arcade.,19.0,14358,,5.0,,5,630058a2e64693455651cf34,https://share.tunespotter.com/ndvilMiguCb,spot/17c345e0db8ae8e11f54fb15ae058819/thumbnail/1660967074250,SongType,6832,Separate Ways (Worlds Apart),ArtistType,377,Journey,Journey,https://p.scdn.co/mp3-preview/5afb6b698c4842ad92bd1361399d42d3eb52d625,https://i.scdn.co/image/ab67616d00004851b9021ad16733196aacf253c1,spotify:track:4ECNtOnqzxutZkXP4TE3n3,http://geo.music.apple.com/us/album/separate-ways-worlds-apart/id169003304?i=169004756,http://a2.mzstatic.com/us/r1000/016/Music/89/6f/8e/mzm.nabpodmn.aac.p.m4a,LatorN4P9aA,,5.0
SongToMovieType,11878,734,Second song at the Flynn's arcade after Sam finds the secret passageway behind the TRON game.,21.0,9287,,5.0,,5,,,,SongType,18760,Sweet Dreams (Are Made of This),ArtistType,306,Eurythmics,Eurythmics,https://p.scdn.co/mp3-preview/60041edecc17e68af2988b8dc2c0a443c0018ba7,https://i.scdn.co/image/b7c2d8d3d6f00451aed5ce4ed4a24318295c1d17,spotify:track:0T4s2C79wfrvywVoclh1Qc,https://geo.music.apple.com/us/album/sweet-dreams-are-made-of-this/id303097824?i=303097827,http://a59.phobos.apple.com/us/r1000/045/Music/v4/fb/4a/ef/fb4aef8d-1b64-754a-2984-39b676b958d5/mzaf_5560483220563969381.plus.aac.p.m4a,qeMFqkcPYcg,,5.0
SongToMovieType,11863,734,Sam breaks into the digital world and onto the grid of TRON. He is immediately captured and taken to the armory.,23.0,8058,,5.0,,5,,,,SongType,11036,Recognizer,ArtistType,3577,Daft Punk,Daft-Punk,0,https://i.scdn.co/image/ab67616d000048511ff3acba84520792156344b4,spotify:track:0SpOa1hKRa5kRyg9YQWGC9,https://geo.music.apple.com/us/album/recognizer/id406192538?i=406192544,http://a1881.phobos.apple.com/us/r1000/079/Music/45/98/b5/mzm.xjsmlkrz.aac.p.m4a,TkWVu_i1OKo,,5.0
SongToMovieType,11862,734,Sam is taken to the armory after being captured. He is suited up and prepared for battle by four surreal woman.,27.0,4506,,5.0,,5,,,,SongType,11037,Armory,ArtistType,3577,Daft Punk,Daft-Punk,0,https://i.scdn.co/image/ab67616d00004851182b3ea819835ddd315e91e8,spotify:track:0NCHLKHkkaX2C7wXQ89Dr0,https://geo.music.apple.com/us/album/armory/id406192538?i=406192545,http://a44.phobos.apple.com/us/r1000/119/Music/85/5d/bf/mzm.oiqtztdy.aac.p.m4a,kN1tF_F6Tfo,,5.0
SongToMovieType,11856,734,Sam is forced to battle other Programs in the Arena.,29.0,4963,,5.0,,5,,,,SongType,11038,Arena,ArtistType,3577,Daft Punk,Daft-Punk,0,https://i.scdn.co/image/ab67616d000048511ff3acba84520792156344b4,spotify:track:2o3zwjtZt3jIBIxCIteRIT,https://geo.music.apple.com/us/album/arena/id406192538?i=406192546,http://a1674.phobos.apple.com/us/r1000/087/Music/3b/ba/60/mzm.vcgbcuew.aac.p.m4a,C9L_w5favfU,,5.0
SongToMovieType,12405,734,Sam battles a program in the disc wars in round one.,32.0,2230,,5.0,,5,,,,SongType,11708,Round One,ArtistType,3577,Daft Punk,Daft-Punk,0,https://i.scdn.co/image/ab67616d00004851182b3ea819835ddd315e91e8,spotify:track:6HeOHnJ6w3j4tMkOnZ8q3H,,,0PMxeg6ITBY,,5.0
SongToMovieType,11859,734,"Sam fights Rinzler, Clu's right hand man, in the Arena final.",33.0,4212,,5.0,,5,,,,SongType,11039,Rinzler,ArtistType,3577,Daft Punk,Daft-Punk,0,https://i.scdn.co/image/ab67616d000048511ff3acba84520792156344b4,spotify:track:6mLNKVzOZ3noXaGYaUdM0m,https://geo.music.apple.com/us/album/rinzler/id406192538?i=406192548,http://a1706.phobos.apple.com/us/r1000/074/Music/4b/26/f8/mzm.mkvioukt.aac.p.m4a,,,5.0
SongToMovieType,11857,734,Sam battles Clu and his team in the racing arena. Music intensifies as Sam and his team start to use the levels.,41.0,4517,,5.0,,5,,,,SongType,11040,The Game Has Changed,ArtistType,3577,Daft Punk,Daft-Punk,0,https://i.scdn.co/image/ab67616d00004851182b3ea819835ddd315e91e8,spotify:track:4mVLgBVZ031c9SzOfbMRaR,https://geo.music.apple.com/us/album/the-game-has-changed/id406192538?i=406192549,http://a236.phobos.apple.com/us/r1000/120/Music/a0/4d/d3/mzm.pnycdazw.aac.p.m4a,8GZsaFjSp-s,,5.0
SongToMovieType,11865,734,"Quorra saves Sam from the racing game right before Clu is about to kill him. She takes him him out of the grid and through the outlands to his father, Kevin.",46.0,3550,,5.0,,5,,,,SongType,11041,Outlands,ArtistType,3577,Daft Punk,Daft-Punk,0,https://i.scdn.co/image/ab67616d00004851182b3ea819835ddd315e91e8,spotify:track:0RAkOm1G8VMV37rGrvPMPR,https://geo.music.apple.com/us/album/outlands-pt.-ii/id406192538?i=406192573,http://a1683.phobos.apple.com/us/r1000/062/Music/bc/77/03/mzm.nqutvyol.aac.p.m4a,3J6Z_khsu2w,,5.0
