episode_id,episode_name,episode_air_date,episode_season_id,episode_tvshow_id,episode_episode_number,episode_tmdb_episode_id,episode_tvshow_name,episode_tvshow_year,episode_tvshow_composer,episode_tvshow_firstAirDate,episode_tvshow_network,episode_tvshow_song_count,episode_tvshow_tmdbId,episode_tvshow_imdbId,episode_tvshow_status,episode_tvshow_view_count,episode_tvshow_theme_song_id,episode_tvshow_theme_song,episode_tvshow_contributor_user_id,episode_season_season_number,episode_tvshow_theme_song_name,episode_tvshow_theme_song_artist_id,episode_tvshow_theme_song_artist_name,episode_tvshow_theme_song_appleMusicUrl,song_id,scene_description,time_description,song_name,song_artist_id,song_artist_name,song_spotifyUri,song_appleMusicUrl,song_about,song_releaseYear,song_contributor_user_id
132110,It Takes Two,2022-01-13T00:00:00.000Z,201293,101004,10,3316844.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,7393.0,,,"More, More, More - Single Version",4277.0,Andrea True Connection,spotify:track:6ZRSChXbVtESDqSp04pcjS,https://geo.music.apple.com/us/album/more-more-more/id214043950?i=214043952,,,5.0
132110,It Takes Two,2022-01-13T00:00:00.000Z,201293,101004,10,3316844.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,4258.0,,,Steal My Sunshine,2956.0,Len,spotify:track:5Muvh0ooAJkSgBylFyI3su,https://geo.music.apple.com/us/album/steal-my-sunshine-single-version/id400595170?i=400595189,,,5.0
132110,It Takes Two,2022-01-13T00:00:00.000Z,201293,101004,10,3316844.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,644808.0,,,"Burning Heart - From ""Rocky IV"" Soundtrack",1404.0,Survivor,spotify:track:2VN7uPrbryJ7nE2MXX3f9a,,,,171889.0
132110,It Takes Two,2022-01-13T00:00:00.000Z,201293,101004,10,3316844.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,246391.0,,,You Gotta Be,1558.0,Des'ree,spotify:track:6CU0zWIWVTEnmWpSjVHM93,https://geo.music.apple.com/us/album/you-gotta-be/186408761?i=186408832,,,5.0
132110,It Takes Two,2022-01-13T00:00:00.000Z,201293,101004,10,3316844.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,644809.0,,,Closing Time,208677.0,MAYLYN,spotify:track:5YBzxxrp9YKtxGaWzaZrEA,,,,171889.0
132109,Break Stuff,2022-01-06T00:00:00.000Z,201293,101004,9,3316843.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,644804.0,,,"Flava in Ya Ear Remix (feat. Notorious B.I.G., L.L. Cool J, Busta Rhymes, Rampage)",3844.0,Craig Mack,spotify:track:4JYUDRtPZuVNi7FAnbHyux,,,,171889.0
132109,Break Stuff,2022-01-06T00:00:00.000Z,201293,101004,9,3316843.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,212514.0,,,I'm Always Here,129853.0,Jimi Jamison,spotify:track:3jrrzARtRHEtv54XADkftw,https://geo.music.apple.com/us/album/im-always-here/id208283336?i=208284319,,,43497.0
132109,Break Stuff,2022-01-06T00:00:00.000Z,201293,101004,9,3316843.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,634292.0,,,Beautiful Life,130245.0,Ace of Base,spotify:track:74jTexO94dFGyXGyeu8krd,,,,171889.0
132109,Break Stuff,2022-01-06T00:00:00.000Z,201293,101004,9,3316843.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,73336.0,,,Heat Of The Moment,3082.0,Asia,spotify:track:2ZBalNGwjqdKJd29O76wBV,https://geo.music.apple.com/us/album/heat-of-the-moment/id113180?i=113162,,,5.0
132109,Break Stuff,2022-01-06T00:00:00.000Z,201293,101004,9,3316843.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,84928.0,,,My Prerogative,2191.0,Bobby Brown,spotify:track:0v9kGNjkKdQUdDoBIuiph4,https://geo.music.apple.com/us/album/my-prerogative/id99031?i=99013,,,43497.0
132109,Break Stuff,2022-01-06T00:00:00.000Z,201293,101004,9,3316843.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,644805.0,,,Angels,1079.0,Robbie Williams,spotify:track:7fH9ZS8gezOtky5bkYHvCN,https://music.apple.com/us/album/angels/725818043?i=725818406,,,171889.0
132109,Break Stuff,2022-01-06T00:00:00.000Z,201293,101004,9,3316843.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,234806.0,,,Walking on Broken Glass,233.0,Annie Lennox,spotify:track:4CcSw8wQAHYf4XNckayPoc,https://geo.music.apple.com/us/album/walking-on-broken-glass/258646635?i=258646686,,,43497.0
132105,Old Tina Can't Come to the Phone,2021-12-09T00:00:00.000Z,201293,101004,5,3316838.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,443.0,,,If You Don't Know Me by Now - 2008 Remaster,324.0,Simply Red,spotify:track:7DFawVSjI88xR9mjnWwURg,https://music.apple.com/us/album/if-you-dont-know-me-by-now/294361374?i=294361567,,,46424.0
132105,Old Tina Can't Come to the Phone,2021-12-09T00:00:00.000Z,201293,101004,5,3316838.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,8797.0,,,Fire Burning,1770.0,Sean Kingston,spotify:track:7gDKfEMIhyyO4asgEXwcrs,https://geo.music.apple.com/us/album/fire-burning/312051338?i=312051360,,,5.0
132105,Old Tina Can't Come to the Phone,2021-12-09T00:00:00.000Z,201293,101004,5,3316838.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,47583.0,,,Song 2,1187.0,Blur,spotify:track:1FTSo4v6BOZH9QxKc3MbVM,https://geo.music.apple.com/us/album/song-2/id726416050?i=726416473,,,5.0
132105,Old Tina Can't Come to the Phone,2021-12-09T00:00:00.000Z,201293,101004,5,3316838.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,644799.0,,,Bring It All Back,7678.0,S Club 7,spotify:track:3v0uXfyMEZ1lGvBOv1Y4ar,https://music.apple.com/us/album/bring-it-all-back/1440920781?i=1440920784,,,171889.0
132105,Old Tina Can't Come to the Phone,2021-12-09T00:00:00.000Z,201293,101004,5,3316838.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,638749.0,,,The Ketchup Song (Aserejé) - Spanish Version,15478.0,Las Ketchup,spotify:track:6NG2IIXZfC5Notpz0GIODU,,,,171889.0
132108,(You Drive Me) Crazy,2021-12-30T00:00:00.000Z,201293,101004,8,3316842.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,245987.0,,,I Wanna Be Bad,5273.0,Willa Ford,spotify:track:6f67kjvFmXZTA47K8JNVBU,https://geo.music.apple.com/us/album/i-wanna-be-bad-no-rap-with-vocorder/299072009?i=299072023,,,122858.0
132108,(You Drive Me) Crazy,2021-12-30T00:00:00.000Z,201293,101004,8,3316842.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,644801.0,,,Save The Palace,208675.0,Teck Money,spotify:track:7xGKw2TiXRAaCwRHcbh0Pi,,,,171889.0
132108,(You Drive Me) Crazy,2021-12-30T00:00:00.000Z,201293,101004,8,3316842.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,253934.0,,,Neutron Dance,1130.0,The Pointer Sisters,spotify:track:2yE2mvPQJ3qLtLJiRfg23G,https://geo.music.apple.com/us/album/neutron-dance-from-beverly-hills-cop/303088196?i=303088204,,,
132108,(You Drive Me) Crazy,2021-12-30T00:00:00.000Z,201293,101004,8,3316842.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,205112.0,,,Feels Good,8051.0,Tony! Toni! Toné!,spotify:track:4cRR2gUTOerkUOW5iZpm91,https://geo.music.apple.com/us/album/feels-good/id349523?i=349503,,,5.0
132108,(You Drive Me) Crazy,2021-12-30T00:00:00.000Z,201293,101004,8,3316842.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,644802.0,,,Baby I'm Ready,1798.0,Levert,spotify:track:3efy0g1He1zJ4B94VMbbBo,,,,171889.0
132108,(You Drive Me) Crazy,2021-12-30T00:00:00.000Z,201293,101004,8,3316842.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,29321.0,,,Sandstorm,3415.0,Darude,spotify:track:3gyYkQZkgJ3skbCmseIK7P,https://geo.music.apple.com/us/album/sandstorm/256773617?i=256773619,,,46424.0
132108,(You Drive Me) Crazy,2021-12-30T00:00:00.000Z,201293,101004,8,3316842.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,644803.0,,,The Athem Of Cydonia,208676.0,Knights Of The Night,spotify:track:0fIA0UNcXKG7TpQKlHSkt6,,,,171889.0
132107,Save the Palace,2021-12-23T00:00:00.000Z,201293,101004,7,3316840.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,200722.0,,,Ridin',9007.0,Chamillionaire,spotify:track:3kZoay4ANo86ehb6s4RwS9,https://geo.music.apple.com/us/album/ridin/id94599499?i=94599523,,,43497.0
132107,Save the Palace,2021-12-23T00:00:00.000Z,201293,101004,7,3316840.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,70691.0,,,I'm Like A Bird,17000.0,Nelly Furtado,spotify:track:2tP7ZekzXfduShx8C6cbll,https://geo.music.apple.com/us/album/im-like-a-bird/id3445660?i=3445644,,,5.0
132107,Save the Palace,2021-12-23T00:00:00.000Z,201293,101004,7,3316840.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,644800.0,,,Country Grammar (Hot Shit),2471.0,Nelly,spotify:track:3wMUvT6eIw2L5cZFG1yH9j,https://music.apple.com/us/album/country-grammar-hot-shit/1434909202?i=1434909210,,,171889.0
132107,Save the Palace,2021-12-23T00:00:00.000Z,201293,101004,7,3316840.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,9874.0,,,Where Do You Go,5895.0,No Mercy,spotify:track:37tzoWY1ubBQKGXiWdO5Qv,https://geo.music.apple.com/us/album/where-do-you-go-ocean-drive-mix/id643890088?i=643890573,,,5.0
132107,Save the Palace,2021-12-23T00:00:00.000Z,201293,101004,7,3316840.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,53115.0,,,Right Here Waiting,6251.0,Richard Marx,spotify:track:4LFwNJWoj74Yd71fIr1W8x,https://geo.music.apple.com/us/album/right-here-waiting/id725843547?i=725843719,,,5.0
132107,Save the Palace,2021-12-23T00:00:00.000Z,201293,101004,7,3316840.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,56860.0,,,"Mama, I'm Coming Home",6440.0,Ozzy Osbourne,spotify:track:0S3gpZzlT9Hb7CCSV2owX7,https://geo.music.apple.com/us/album/mama-im-coming-home/id268009285?i=268011511,,,5.0
132104,New Divide,2021-12-02T00:00:00.000Z,201293,101004,4,3316837.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,79629.0,,,It Was A Good Day,1009.0,Ice Cube,spotify:track:2qOm7ukLyHUXWyR4ZWLwxA,https://geo.music.apple.com/us/album/it-was-a-good-day/725863059?i=725863347,,,5.0
132104,New Divide,2021-12-02T00:00:00.000Z,201293,101004,4,3316837.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,60496.0,,,Piece Of Me,415.0,Britney Spears,spotify:track:2EvwLVrnYbCZEG6Kx5DCRy,https://geo.music.apple.com/us/album/piece-of-me/id266976137?i=266976163,,,5.0
132104,New Divide,2021-12-02T00:00:00.000Z,201293,101004,4,3316837.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,71027.0,,,It's Raining Men - Single Version,7951.0,The Weather Girls,spotify:track:4caiYv89C9GZdDD1RzshWd,https://geo.music.apple.com/us/album/its-raining-men/id319899076?i=319899174,,,5.0
132104,New Divide,2021-12-02T00:00:00.000Z,201293,101004,4,3316837.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,235579.0,,,Tarzan Boy,135055.0,Baltimora,spotify:track:273uCXd7NPrInaiNqtkOrA,https://geo.music.apple.com/us/album/tarzan-boy/713600677?i=713600780,,,5.0
132104,New Divide,2021-12-02T00:00:00.000Z,201293,101004,4,3316837.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,13789.0,,,Connection,1289.0,Elastica,spotify:track:2BrL11P3djGJKirIN160qf,http://geo.music.apple.com/us/album/connection/id19843151?i=19843162,,,5.0
132104,New Divide,2021-12-02T00:00:00.000Z,201293,101004,4,3316837.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,636644.0,,,It's So Hard To Say Goodbye To Yesterday,5316.0,Boyz II Men,spotify:track:264JdkdtNRAGL4M4PnDYHC,https://music.apple.com/us/album/its-so-hard-to-say-goodbye-to-yesterday/1456286305?i=1456286434,,,171889.0
132103,Firestarter,2021-11-25T00:00:00.000Z,201293,101004,3,3316835.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,635562.0,,,Got Ur Self A Gun,1938.0,Nas,spotify:track:09wQdd0JQbkp9yKfRfwhjG,,,,171889.0
132103,Firestarter,2021-11-25T00:00:00.000Z,201293,101004,3,3316835.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,636704.0,,,"Let's Hear It for the Boy - From ""Footloose"" Original Soundtrack",136581.0,Deniece Williams,spotify:track:4VyU9Tg4drTj2mOUZHSK2u,,,,171889.0
132103,Firestarter,2021-11-25T00:00:00.000Z,201293,101004,3,3316835.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,633336.0,,,We like to Party! (The Vengabus) - Jason Nevins Remix,11049.0,Vengaboys,spotify:track:56W3Grjp8nRG80QDOWrIOF,,,,171889.0
132103,Firestarter,2021-11-25T00:00:00.000Z,201293,101004,3,3316835.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,644796.0,,,Never Ever,1182.0,All Saints,spotify:track:7ziHnshbknkpFLDW5yGBjO,,,,171889.0
132103,Firestarter,2021-11-25T00:00:00.000Z,201293,101004,3,3316835.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,644797.0,,,A Rose Is Still a Rose,1397.0,Aretha Franklin,spotify:track:3pi27Gt4NetgWmEMFOCjBQ,,,,171889.0
132103,Firestarter,2021-11-25T00:00:00.000Z,201293,101004,3,3316835.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,644798.0,,,Hard To Handle,902.0,The Black Crowes,spotify:track:05NYcsjJwOYq4jIiKPVj9p,https://music.apple.com/us/album/hard-to-handle/1440810644?i=1440810837,,,171889.0
132103,Firestarter,2021-11-25T00:00:00.000Z,201293,101004,3,3316835.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,231326.0,,,Invincible,3021.0,Pat Benatar,spotify:track:2kFCYlFRuC7YqM5stlM9fH,https://geo.music.apple.com/us/album/invincible/721228888?i=721229935,,,5.0
132106,A Whole New World,2021-12-16T00:00:00.000Z,201293,101004,6,3316839.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,13074.0,,,Genius of Love,329.0,Tom Tom Club,spotify:track:6UBQONiLH8kNmmB8UrV2Ef,https://music.apple.com/us/album/genius-of-love/332852875?i=332853273,,,46424.0
132106,A Whole New World,2021-12-16T00:00:00.000Z,201293,101004,6,3316839.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,273247.0,,,Still Not a Player (feat. Joe),24618.0,Big Punisher,spotify:track:3GKL13lkM5nRc4zC1lIOrR,https://music.apple.com/us/album/still-not-a-player-feat-joe/253530902?i=253531421&uo=4,,,5.0
132106,A Whole New World,2021-12-16T00:00:00.000Z,201293,101004,6,3316839.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,639801.0,,,Ladies First,3268.0,Queen Latifah,spotify:track:76eqlAukVuAvxovEbCK3uh,,,,171889.0
132106,A Whole New World,2021-12-16T00:00:00.000Z,201293,101004,6,3316839.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,216179.0,,,Holy Diver,6950.0,Dio,,https://geo.music.apple.com/us/album/holy-diver/id1048475969?i=1048475974,,,46424.0
132106,A Whole New World,2021-12-16T00:00:00.000Z,201293,101004,6,3316839.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,44378.0,,,"Scenario (feat. Busta Rhymes, Dinco D & Charlie Brown) - LP Mix",138807.0,A Tribe Called Quest,spotify:track:0301nLjG0ti26rx5ZmfqtP,https://geo.music.apple.com/us/album/scenario/id266768420?i=266768607,,,5.0
132106,A Whole New World,2021-12-16T00:00:00.000Z,201293,101004,6,3316839.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,32250.0,,,Too Legit to Quit,9988.0,MC Hammer,spotify:track:4ZnKSrukEcPuMxGrcZEEh1,https://geo.music.apple.com/us/album/too-legit-to-quit/id724647474?i=724647732,"""2 Legit 2 Quit"" is a 1991 single by American rapper MC Hammer, released as the lead single of his fourth studio album, ""Too Legit to Quit."" The song was produced by Felton Pilate and James Earley, with co-production credit from MC Hammer himself. The song samples ""Super Freak"" by Rick James, as well as ""Here Comes the Hammer"" by M.C. Hammer from his previous album ""Please Hammer, Don't Hurt 'Em.""

The song was an instant worldwide hit, reaching number four on the US Billboard Hot 100 and number two on the UK Singles Chart. ""2 Legit 2 Quit"" also peaked at number one in Australia and New Zealand. The song's success was due in part to its heavy airplay on MTV. 

The accompanying music video was directed by Rupert Wainwright and it features Hammer performing the song in a simulated boxing match. The video was nominated for several awards, including the Best Rap Video at the 1992 MTV Video Music Awards.

Too Legit to Quit was a commercial success, reaching double platinum status in the United States and becoming Hammer's final album to peak at number one on the US Billboard 200. The album also produced three more top 40 singles: ""Addams Groove"", ""Do Not Pass Me By"" and ""Forever"".

In 2020, the song was used in a commercial for Crocs.

""2 Legit 2 Quit"" has been sampled and interpolated by numerous artists, including Missy Elliott, Will Smith, P. Diddy, Jay-Z and 50 Cent. The song was ranked number 97 on VH1's 100 Greatest Songs of the '90s. In 2007, it was named the greatest one-hit wonder of all time by Blender magazine.









",1991.0,174638.0
132106,A Whole New World,2021-12-16T00:00:00.000Z,201293,101004,6,3316839.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,264386.0,,,Push,10995.0,Matchbox Twenty,spotify:track:2KVwlelhxKUy8LVV6JypH3,https://music.apple.com/us/album/push/580695794?i=580695853,"""Push,"" released in 1996, is one of Matchbox Twenty's most well-known tracks and is featured on their debut album, ""Yourself or Someone Like You."" Written by lead vocalist Rob Thomas, the song became a massive hit, propelling the band to mainstream success. With its raw, emotional lyrics and grunge-influenced alternative rock sound, ""Push"" struck a chord with many listeners, although it also sparked some controversy due to its lyrical content. ",1996.0,5.0
132102,It's So Hard to Say Goodbye,2021-11-18T00:00:00.000Z,201293,101004,2,3316834.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,244254.0,,,Who Can I Run To,5589.0,Xscape,spotify:track:0wdaPticLmmqJdhgLDJ9zI,https://geo.music.apple.com/us/album/who-can-i-run-to/157453469?i=157453574,,,43497.0
132102,It's So Hard to Say Goodbye,2021-11-18T00:00:00.000Z,201293,101004,2,3316834.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,1410.0,,,Wannabe,1061.0,Spice Girls,spotify:track:1Je1IMUlBXcx1Fz0WE7oPT,https://geo.music.apple.com/us/album/wannabe-radio-edit/723398173?i=723398294,,,5.0
132102,It's So Hard to Say Goodbye,2021-11-18T00:00:00.000Z,201293,101004,2,3316834.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,644794.0,,,AM To PM,5000.0,Christina Milian,spotify:track:1PUNthIXityeZlnRLcP7JI,https://music.apple.com/us/album/am-to-pm/1443356625?i=1443356834,,,171889.0
132102,It's So Hard to Say Goodbye,2021-11-18T00:00:00.000Z,201293,101004,2,3316834.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,636289.0,,,Head Over Heels,196367.0,Tears For Fears,spotify:track:748yv6bb3l3CcKS45a6SZ8,https://music.apple.com/us/album/head-over-heels/1440825207?i=1440825700,,,171889.0
132102,It's So Hard to Say Goodbye,2021-11-18T00:00:00.000Z,201293,101004,2,3316834.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,644795.0,,,Them Bones,127703.0,Alice In Chains,spotify:track:4A065x9kJt955eGVqf813g,,,,171889.0
132102,It's So Hard to Say Goodbye,2021-11-18T00:00:00.000Z,201293,101004,2,3316834.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,29429.0,,,Wind Beneath My Wings,11695.0,Bette Midler,spotify:track:4ErUhFToT1yX52MeHqH8OY,https://geo.music.apple.com/us/album/wind-beneath-my-wings/id76155310?i=76155240,,,5.0
277904,Ring Around the Rival,2025-02-19T00:00:00.000Z,206208,101004,4,5950146.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,5,,,,,41904.0,,,A Thousand Miles,15868.0,Vanessa Carlton,spotify:track:6Qm9MaditCcx5V62rVHYqu,https://geo.music.apple.com/us/album/a-thousand-miles/id111261?i=111243,,,5.0
277904,Ring Around the Rival,2025-02-19T00:00:00.000Z,206208,101004,4,5950146.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,5,,,,,1985.0,,,Everybody Have Fun Tonight,1482.0,Wang Chung,spotify:track:6qBSGvyUzqNQv8XtnzCr9n,https://geo.music.apple.com/us/album/everybody-have-fun-tonight/id363759?i=363755,,,5.0
277904,Ring Around the Rival,2025-02-19T00:00:00.000Z,206208,101004,4,5950146.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,5,,,,,695201.0,,,Only Happy When It Rains,222789.0,Sam Tinnesz & Holy Wars,spotify:track:11M5EyIsNHgMIMAAlbiZv9,https://music.apple.com/us/album/only-happy-when-it-rains/1616454340?i=1616454344,,,163677.0
132101,One More Time,2021-11-11T00:00:00.000Z,201293,101004,1,3316832.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,53127.0,,,Everybody (Backstreet's Back),1022.0,Backstreet Boys,spotify:track:5WTxbyWTpoqhdxEN2szOnl,https://geo.music.apple.com/us/album/everybody-backstreets-back/id308611042?i=308611114,,,5.0
132101,One More Time,2021-11-11T00:00:00.000Z,201293,101004,1,3316832.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,636308.0,,,Oh Yeah - Remastered 2005,3434.0,Yello,spotify:track:1iOHLlEsMbgJfYBFWy4TjG,https://music.apple.com/us/album/oh-yeah-remastered-2005/1556880392?i=1556881092,,,171889.0
132101,One More Time,2021-11-11T00:00:00.000Z,201293,101004,1,3316832.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,632857.0,,,Shackles (Praise You),11340.0,Mary Mary,spotify:track:5siee1e4lz8uF51OokjglA,,,,171889.0
132101,One More Time,2021-11-11T00:00:00.000Z,201293,101004,1,3316832.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,644780.0,,,Cum on Feel the Noize,1328.0,Quiet Riot,spotify:track:3vV3cr2TpPqFk07zxYUbla,,,,171889.0
132101,One More Time,2021-11-11T00:00:00.000Z,201293,101004,1,3316832.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,644781.0,,,Holidae In,8920.0,Chingy,spotify:track:0FmCLEHfINGqwlyzvklNqy,https://music.apple.com/us/album/holidae-in/715507935?i=715508171,,,122858.0
132101,One More Time,2021-11-11T00:00:00.000Z,201293,101004,1,3316832.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,259076.0,,,Opposites Attract,27375.0,Paula Abdul,spotify:track:7z38bideBRvGAgjXe2SECm,https://geo.music.apple.com/us/album/opposites-attract/723699799?i=723700277,,,5.0
132101,One More Time,2021-11-11T00:00:00.000Z,201293,101004,1,3316832.0,The Challenge: All Stars,2021,,2021-04-01,Paramount+,221,121066,tt14257126,Returning Series,1893750,,,171889,2,,,,,246395.0,,,Creep,3081.0,TLC,spotify:track:1aWV3uY3SIEZVbmv45oFWS,https://geo.music.apple.com/us/album/creep/270246704?i=270246711,,,5.0
