movie_title,slug,whatsong_movie_id,whatsong_movie_relevance_score,release_year,entry_id,scene_description,mins_into_movie,in_trailer,whatsong_song_id,song_title,whatsong_artist_id,artist_name,song_artist_slug,song_spotify_uri,song_apple_music_url,whatsong_contributor_user_id
Wall Street: Money Never Sleeps,Wall-Street-Money-Never-Sleeps,700,34.83216,2010,11549,The guests are dancing at the benefit dinner.,71.0,,10599,Carousel Waltz,6275,London Musicians Orchestra,London-Musicians-Orchestra,,,5.0
Wall Street: Money Never Sleeps,Wall-Street-Money-Never-Sleeps,700,34.83216,2010,56017,Gekko talks with Bud at the table at the benefit dinner but leaves.,74.0,,10597,Puttin' On the Pin-Stripe Suit,6273,Chris Walden,Chris-Walden,spotify:track:0W9gOSjPDarTeU0lyjOurQ,http://geo.music.apple.com/us/album/puttin-on-the-pin-stripe-suit-a/id368426029?i=368426032,5.0
Wall Street: Money Never Sleeps,Wall-Street-Money-Never-Sleeps,700,34.83216,2010,56021,Jake is on the phone talking about the Chinese businessmen. He says their close and their going to get 100 million dollars.,79.0,,10601,Two Latin Lovers,6277,John Cacavas and Hal David,John-Cacavas-and-Hal-David,,http://geo.music.apple.com/us/album/two-latin-lovers/id303131428?i=303131477,5.0
Wall Street: Money Never Sleeps,Wall-Street-Money-Never-Sleeps,700,34.83216,2010,11551,During the reporting as the dow drops consistently. ,80.0,,10602,Passionata,6275,London Musicians Orchestra,London-Musicians-Orchestra,,,5.0
Wall Street: Money Never Sleeps,Wall-Street-Money-Never-Sleeps,700,34.83216,2010,56023,Winnie tells Jake that she's pregnant and they kiss on the counter.,85.0,,10603,My Big Nurse,1297,Brian Eno,Brian-Eno,,http://geo.music.apple.com/us/album/my-big-nurse/id292492866?i=292492876,5.0
Wall Street: Money Never Sleeps,Wall-Street-Money-Never-Sleeps,700,34.83216,2010,56018,Jake and Brenton are racing their motorbikes through the woods. ,88.0,,10604,Ricochet!,6278,Shiny Toy Guns,Shiny-Toy-Guns,spotify:track:0MC20BjGYG7aBcq8ToWKf6,http://geo.music.apple.com/us/album/ricochet!/id294640755?i=294640804,5.0
Wall Street: Money Never Sleeps,Wall-Street-Money-Never-Sleeps,700,34.83216,2010,56020,During the fast cab ride while Gekko and Jake talk about the money in the swiss bank account that will go to Winnie when she turns 25.,95.0,,10605,Aasman,6279,Ali Zafar and Baqir Abbas,Ali-Zafar-and-Baqir-Abbas,spotify:track:4d1DiAZiJ3W0yW6kQok712,http://geo.music.apple.com/us/album/dekha/id306818094?i=306818121,5.0
Wall Street: Money Never Sleeps,Wall-Street-Money-Never-Sleeps,700,34.83216,2010,56019,Song when jake signs the loan papers. ,100.0,,10606,Tiny Apocalypse,6271,David Byrne,David-Byrne,spotify:track:36LadbHvLQkpxlkW4TrRxd,http://geo.music.apple.com/us/album/tiny-apocalypse/id5675439?i=5675415,5.0
Wall Street: Money Never Sleeps,Wall-Street-Money-Never-Sleeps,700,34.83216,2010,56029,During the montage as the Frozen truth story is revealed. ,114.0,,10607,Lazy,6280,X-Press2 ft. David Byrne,X-Press2-ft-David-Byrne,,http://geo.music.apple.com/us/album/lazy/id5675439?i=5675425,5.0
Wall Street: Money Never Sleeps,Wall-Street-Money-Never-Sleeps,700,34.83216,2010,56022,Bretton smashes his painting after Jules Steinhardt leaves his office.,116.0,,10608,I Feel My Stuff,1297,Brian Eno,Brian-Eno,,http://geo.music.apple.com/us/album/i-feel-my-stuff/id292492866?i=292492888,5.0
Wall Street: Money Never Sleeps,Wall-Street-Money-Never-Sleeps,700,34.83216,2010,11552,Second song during end credits.,126.0,,12543,This Must Be the Place (Naive Melody),446,Talking Heads,Talking-Heads,spotify:track:5FAN3M34V4lID5m39SIYDZ,http://geo.music.apple.com/us/album/this-must-be-place-naive-melody/id20833651?i=20833681,5.0
Wall Street: Money Never Sleeps,Wall-Street-Money-Never-Sleeps,700,34.83216,2010,56016,,,,10591,Alright Alright - Seaside Mix,6269,Centric House,Centric-House,spotify:track:6DP9FHM7hlMOOG4WwCHOoH,http://geo.music.apple.com/us/album/alright-alright-seaside-mix/id475997759?i=475997765,5.0
Wall Street: Money Never Sleeps,Wall-Street-Money-Never-Sleeps,700,34.83216,2010,11543,,,,10590,"I Be Doin' it (From “New Girl"")",2906,Classic,Classic,spotify:track:1OiftpeMJKEcgbb1b5X4Pr,,5.0
Wall Street: Money Never Sleeps,Wall-Street-Money-Never-Sleeps,700,34.83216,2010,11544,,,,10589,Diamond Belly Button,6268,Speed Caravan,Speed-Caravan,spotify:track:0ENl8j9tGz2MtWmB1PKuxH,https://geo.music.apple.com/us/album/diamond-belly-button/id658351977?i=658352117,5.0
Wall Street: Money Never Sleeps,Wall-Street-Money-Never-Sleeps,700,34.83216,2010,56012,,,,10593,Sleeping Up,6271,David Byrne,David-Byrne,spotify:track:6eIMdMoRi1DsTxwWLMG8PI,http://geo.music.apple.com/us/album/sleeping-up/id392341205?i=392341311,5.0
Wall Street: Money Never Sleeps,Wall-Street-Money-Never-Sleeps,700,34.83216,2010,56011,,,,10588,Is It Really Possible,6267,Wet Cookies,Wet-Cookies,spotify:track:4IwcND3XLaGiCbqjPTjYTK,http://geo.music.apple.com/us/album/is-it-really-possible/id315388308?i=315388338,5.0
Wall Street: Money Never Sleeps,Wall-Street-Money-Never-Sleeps,700,34.83216,2010,11550,,,,10600,I'm Out of Here,6276,Dick Stephen Walter,Dick-Stephen-Walter,,,5.0
Wall Street: Money Never Sleeps,Wall-Street-Money-Never-Sleeps,700,34.83216,2010,11545,,,,10595,Mnemonic Discordance,6271,David Byrne,David-Byrne,,,5.0
Wall Street: Money Never Sleeps,Wall-Street-Money-Never-Sleeps,700,34.83216,2010,11547,,,,10598,Relax and Dance,6274,Gerd Kadenbach,Gerd-Kadenbach,,,5.0
Cats & Dogs: The Revenge of Kitty Galore,Cats-and-Dogs-The-Revenge-of-Kitty-Galore,105687,35.723896,2010,62650,,,False,19061,Bad to the Bone,862,George Thorogood and The Destroyers,George-Thorogood-and-The-Destroyers,spotify:track:1ExCCITjhSdweYhvMKBE66,https://geo.music.apple.com/us/album/bad-to-the-bone/396247272?i=396247342,5.0
Cats & Dogs: The Revenge of Kitty Galore,Cats-and-Dogs-The-Revenge-of-Kitty-Galore,105687,35.723896,2010,62651,,,False,5001,I Believe I Can Fly,1581,R. Kelly,R-Kelly,spotify:track:2esFgCnoMocgOtHE4H3TYy,https://geo.music.apple.com/us/album/i-believe-i-can-fly/303156530?i=303156673,5.0
Cats & Dogs: The Revenge of Kitty Galore,Cats-and-Dogs-The-Revenge-of-Kitty-Galore,105687,35.723896,2010,62652,,,False,36248,Eye of the Tiger,1404,Survivor,Survivor,spotify:track:6JFMNbRbkeQEhv0dMIuqkI,https://geo.music.apple.com/us/album/eye-of-the-tiger/id254685010?i=254685026,5.0
Cats & Dogs: The Revenge of Kitty Galore,Cats-and-Dogs-The-Revenge-of-Kitty-Galore,105687,35.723896,2010,62653,,,False,8149,Get Together,2096,The Youngbloods,The-Youngbloods,spotify:track:7CQXyFX44CXmnuq8Bi9Dyc,https://geo.music.apple.com/us/album/get-together/id299558073?i=299558152,5.0
Cats & Dogs: The Revenge of Kitty Galore,Cats-and-Dogs-The-Revenge-of-Kitty-Galore,105687,35.723896,2010,62654,,,False,228561,"Theme from ""Psycho""",2075,Bernard Herrmann,Bernard-Herrmann,spotify:track:6cH60urJJdUD5j3whk3paA,,46424.0
Cats & Dogs: The Revenge of Kitty Galore,Cats-and-Dogs-The-Revenge-of-Kitty-Galore,105687,35.723896,2010,62655,,,False,671463,Born to Be Wild,215475,The Klingon Pop Warrior,The-Klingon-Pop-Warrior,spotify:track:2tAahTHbUiEXNb7UShAMCg,,176382.0
Cats & Dogs: The Revenge of Kitty Galore,Cats-and-Dogs-The-Revenge-of-Kitty-Galore,105687,35.723896,2010,62656,,,False,671464,Friend,9270,Ziggy Marley,Ziggy-Marley,spotify:track:6wjrEGEXfm38s6pBtyrFgr,,176382.0
Cats & Dogs: The Revenge of Kitty Galore,Cats-and-Dogs-The-Revenge-of-Kitty-Galore,105687,35.723896,2010,62657,,,False,610899,Why Can't We Be Friends,1491,War,War,spotify:track:6x959m2QDvatSwUAVCHIuf,,144408.0
Cats & Dogs: The Revenge of Kitty Galore,Cats-and-Dogs-The-Revenge-of-Kitty-Galore,105687,35.723896,2010,62658,,,False,636666,The HampsterDance Song,206468,Hampton The Hampster,Hampton-The-Hampster,spotify:track:0ouSkB2t2fGeW60MPcvmXl,,171889.0
Cats & Dogs: The Revenge of Kitty Galore,Cats-and-Dogs-The-Revenge-of-Kitty-Galore,105687,35.723896,2010,68802,,,False,229608,Get the Party Started,7945,P!nk,Pnk,spotify:track:4bk78jvK8Fe9YHqruOJW0v,https://geo.music.apple.com/us/album/get-the-party-started/399891666?i=399891668,43497.0
Dear John,Dear-John,555,19.592823,2010,8992,,,,8285,Dear John Theme,5163,Deborah Lurie,Deborah-Lurie,spotify:track:7wv5nTusxsGXRzebi6Ly8U,https://geo.music.apple.com/us/album/dear-john-theme/id579898397?i=579898602,5.0
Dear John,Dear-John,555,19.592823,2010,8996,Savannah is singing it to John,,,8284,Little House,142707,Amanda Seyfried,Amanda-Seyfried,spotify:track:7Grf1iUPhk52JCBKKqbkYN,https://geo.music.apple.com/us/album/little-house/id579898397?i=579898596,5.0
Dear John,Dear-John,555,19.592823,2010,8990,,,,8286,Things and Time,5164,Wailing Souls,Wailing-Souls,spotify:track:4OFUYcxbFLlz1yXMbHO0qG,https://geo.music.apple.com/us/album/things-time/id579898397?i=579898593,5.0
Dear John,Dear-John,555,19.592823,2010,8998,,,,2909,Amber,2124,311,311,spotify:track:51UtgWS4z1eMPuLQOzPtNH,https://geo.music.apple.com/us/album/amber/id258517394?i=258517612,5.0
Dear John,Dear-John,555,19.592823,2010,9005,,,,15829,Think Of Me,5165,Rosi Golan,Rosi-Golan,spotify:track:2WU5Vmqr7W4HpWB4rIN6LT,https://geo.music.apple.com/us/album/think-of-me/id294687849?i=294687858,5.0
Dear John,Dear-John,555,19.592823,2010,9003,John is deployed and is corresponding with Savannah,,,55722,This Is The Thing,5166,Fink,Fink,spotify:track:4brqHrnr9ym8db3o5n70Qg,https://geo.music.apple.com/us/album/this-is-the-thing/id416321159?i=416321207,5.0
Dear John,Dear-John,555,19.592823,2010,9007,,,,8292,Answering Bell,138,Ryan Adams,Ryan-Adams,spotify:track:7g5OqPpC3CQ18VibDOEi02,https://geo.music.apple.com/us/album/answering-bell/id920666574?i=920666613,5.0
Dear John,Dear-John,555,19.592823,2010,9004,John and Savannah make love for the first time,,,8289,The Moon,5167,The Swell Season,The-Swell-Season,spotify:track:1weNeTKmD3KlKKOY7TySRQ,https://geo.music.apple.com/us/album/the-moon/id579898397?i=579898404,5.0
Dear John,Dear-John,555,19.592823,2010,9006,,,,8293,You Take My Troubles Away,5170,Rachael Yamagata and Dan Wilson,Rachael-Yamagata-and-Dan-Wilson,spotify:track:035wk9xK9GuN1fcj129jnQ,https://geo.music.apple.com/us/album/you-take-my-troubles-away/id579898397?i=579898601,5.0
Dear John,Dear-John,555,19.592823,2010,9001,,,,8290,Paperweight,5168,Joshua Radin and Schuyler Fisk,Joshua-Radin-and-Schuyler-Fisk,spotify:track:4JwDpwy5QeYNGkQalyKeee,https://geo.music.apple.com/us/album/paperweight/id579898397?i=579898403,5.0
Dear John,Dear-John,555,19.592823,2010,8999,John and Savannah are at the diner on their first date,,,72627,Excelsior Lady,5169,The Donkeys,The-Donkeys,spotify:track:3NQD3dE8cw9SmH16wtUkcv,https://geo.music.apple.com/us/album/excelsior-lady/id450199444?i=450199468,5.0
Dear John,Dear-John,555,19.592823,2010,9002,,,,8294,Set The Fire To The Third Bar,5171,Snow Patrol ft. Martha Wainwright,Snow-Patrol-ft-Martha-Wainwright,spotify:track:7uIgQgf085tk4ejiMSDSKV,,5.0
Dear John,Dear-John,555,19.592823,2010,16192,,,,17064,Saturday Night,3048,Ozomatli,Ozomatli,spotify:track:1txqRmvu7s7pmWxDLsHN7h,https://geo.music.apple.com/us/album/saturday-night/id152819397?i=152819428,5.0
Hereafter,Hereafter,104238,17.311914,2010,49735,,,,620541,Piano Concerto #2,5063,Sergei Rachmaninoff,Sergei-Rachmaninoff,,,144408.0
Hereafter,Hereafter,104238,17.311914,2010,49736,,,,620542,Una Furtiva Lagrima ,201750,Peter Dvorský,Peter-Dvorsky,,,144408.0
Hereafter,Hereafter,104238,17.311914,2010,49737,,,,616226,"Carmen / Act 2: ""La fleur que tu m'avais jetée""",1295,Georges Bizet,Georges-Bizet,spotify:track:6rkaQz13NgzXGEaxHyDnpY,https://music.apple.com/us/album/carmen-act-ii-la-fleur-que-tu-mavais-jet%C3%A9e/1452305576?i=1452306500,5.0
Hereafter,Hereafter,104238,17.311914,2010,49738,,,,617447,Turandot: Nessun Dorma,200897,Tito Beltrán,Tito-Beltran,spotify:track:4VH7yScAERd0oAdU0xqori,https://music.apple.com/us/album/turandot-nessun-dorma/1069955288?i=1069955633,144408.0
Hereafter,Hereafter,104238,17.311914,2010,49739,,,,620544,Che Gelida Manina ,198694,Thomas Harper,Thomas-Harper,,,144408.0
Life as We Know It,Life-As-We-Know-It,762,32.67849,2010,56312,The wiggles comes on TV while Messer is watching with the baby.,0.0,,11464,Get Ready to Wiggle,4876,The Wiggles,The-Wiggles,spotify:track:26VziWHyWGvf0WiJMbAp3o,http://geo.music.apple.com/us/album/get-ready-to-wiggle/id388157707?i=388158045,5.0
Life as We Know It,Life-As-We-Know-It,762,32.67849,2010,12186,First song as Holly (Katherine Heigl) is getting dressed. Eric Messer (Josh Duhamel) knocks on the door for their date.,1.0,,58728,You Know I'm No Good,1826,Amy Winehouse,Amy-Winehouse,spotify:track:4zQuwW24dweWcaX0fEJkP2,https://geo.music.apple.com/us/album/you-know-im-no-good/id1011661390?i=1011661393,5.0
Life as We Know It,Life-As-We-Know-It,762,32.67849,2010,56310,Eric's ringtone goes off in the car and Holly lets him answer it.,2.0,,11461,Pull Over,6622,Trina ft. Trick Daddy,Trina-ft-Trick-Daddy,spotify:track:6M33HiUHLC3R3gfXYNGMAy,http://geo.music.apple.com/us/album/pull-over/id80807829?i=80807757,5.0
Life as We Know It,Life-As-We-Know-It,762,32.67849,2010,12958, ,4.0,,12395,You and Me,7195,Beggars,Beggars,spotify:track:1vtwLv4uJA50yANmupoeWy,https://geo.music.apple.com/us/album/you-and-me/id394751421?i=394751498,5.0
Life as We Know It,Life-As-We-Know-It,762,32.67849,2010,16369,"Sophie\'s parents sing this song in the car on the way home in front of Holly and Messer.
",7.0,,17375,Kids,9287,The Joe Raposo Singers,The-Joe-Raposo-Singers,,,5.0
Life as We Know It,Life-As-We-Know-It,762,32.67849,2010,56311,Song at Sophie's birthday party after they bring out the cake. Continues as Messer goes running in spring.,14.0,,18922,Your Touch,1486,The Black Keys,The-Black-Keys,spotify:track:75QYZWJkDK69REHaPc645g,https://geo.music.apple.com/us/album/your-touch/178894675?i=178894746,5.0
Life as We Know It,Life-As-We-Know-It,762,32.67849,2010,12188,Holly is lying in the bath calling all the Sam's from the business cards.,18.0,,11462,Tidal Wave,4200,Josh Kelley,Josh-Kelley,spotify:track:3Pk1rwHSUlUc758jaVFxn7,https://geo.music.apple.com/us/album/tidal-wave/id394751421?i=394751508,5.0
Life as We Know It,Life-As-We-Know-It,762,32.67849,2010,12187,Song as Holly and Messer start raising the kids. ,39.0,,52676,Love Is Endless,6623,Mozella,Mozella,spotify:track:2S7lWoP0WU2Hs3L9AVc27K,https://geo.music.apple.com/us/album/love-is-endless/id394503667?i=394503680,5.0
Life as We Know It,Life-As-We-Know-It,762,32.67849,2010,12185,Eric is singing this song to the baby.,56.0,,606233,Creep,78,Radiohead,Radiohead,spotify:track:70LcF31zb1H0PyJoS1Sx1r,https://music.apple.com/us/album/creep/1097862062?i=1097862231,46424.0
Life as We Know It,Life-As-We-Know-It,762,32.67849,2010,56309,Liz takes a final look around her house before leaving; Ressler sits beside Cooper's hospital bed; Berlin shaves after his escape from the hospital; Liz informs Red that Tom told her that her father is alive.,59.0,,11466,Just Breathe,1353,Pearl Jam,Pearl-Jam,spotify:track:3k9qjgu8zVKTEuJVJIYyc0,http://geo.music.apple.com/us/album/just-breathe/id340297855?i=340298229,5.0
Life as We Know It,Life-As-We-Know-It,762,32.67849,2010,56316,Next wiggles song as they watch the TV stoned.,60.0,,11470,Can You (point Your Fingers And Do The Twist),4876,The Wiggles,The-Wiggles,spotify:track:1OqUHEqUJUlsOSok062YRQ,http://geo.music.apple.com/us/album/can-you-point-your-fingers/id388157707?i=388157719,5.0
Life as We Know It,Life-As-We-Know-It,762,32.67849,2010,56313,On the TV again. They fall asleep while watching it together.,60.0,,11471,The Tale of the Sun and the Moon,6625,Eric Herman,Eric-Herman,spotify:track:2KIlO3GtMbL9WzCA3s6dc9,http://geo.music.apple.com/us/album/the-tale-of-the-sun-and-the-moon/id259966327?i=259966595,5.0
Life as We Know It,Life-As-We-Know-It,762,32.67849,2010,12192,Messer and Holly accept the house as their own and start changing it to suit their family.,62.0,,36483,Something In Common,6624,Free Energy,Free-Energy,spotify:track:3V9T9JgS72byucjzuosEck,https://geo.music.apple.com/us/album/something-in-common/id715856524?i=715856630,5.0
Life as We Know It,Life-As-We-Know-It,762,32.67849,2010,12956,"Song as the baby starts to walk. They start chasing her around the house.
",66.0,,12396,Pump It Up,7196,Hotrats,Hotrats,spotify:track:6sGvCfEAxQ5V1MmSBBsJCG,https://geo.music.apple.com/us/album/pump-it-up/id394751421?i=394751522,5.0
Life as We Know It,Life-As-We-Know-It,762,32.67849,2010,12189,They decide to make hash brownies instead of smoking the pot. ,82.0,,11468,Three More Days,1955,Ray LaMontagne,Ray-LaMontagne,spotify:track:2pDOP7lUpO5LGUz798H0me,https://geo.music.apple.com/us/album/three-more-days/id394751421?i=394751526,5.0
Life as We Know It,Life-As-We-Know-It,762,32.67849,2010,56315,Holly and Eric watch this while they're stoned.,83.0,,11469,Big Red Car,4876,The Wiggles,The-Wiggles,spotify:track:7mTmOhX5z5VjGrTDfYWsji,http://geo.music.apple.com/us/album/big-red-car/id380209501?i=380209504,5.0
Life as We Know It,Life-As-We-Know-It,762,32.67849,2010,12954,"Song at the picnic as Holly and Eric get their faces painted.
",88.0,,12397,Missing You,7197,Will Sasso,Will-Sasso,,,5.0
Life as We Know It,Life-As-We-Know-It,762,32.67849,2010,12191,Song at the park after Eric has left. Holly goes with Sam. Montage after Holly and Eric have split up.,93.0,,11472,For You Now,6626,Bruno Merz,Bruno-Merz,spotify:track:3cKeEsxJjw2jYjdHPLcAjz,https://geo.music.apple.com/us/album/for-you-now/id394751421?i=394751527,5.0
Life as We Know It,Life-As-We-Know-It,762,32.67849,2010,12193,Holly races to the airport to try to reach Eric before he leaves on his plane.,101.0,,11473,"Hey, That's No Way to Say Goodbye",1533,Roberta Flack,Roberta-Flack,spotify:track:130dKZhza6XRe8WSBl1nsu,https://geo.music.apple.com/us/album/hey-thats-no-way-to-say-goodbye/id394751421?i=394751530,5.0
Life as We Know It,Life-As-We-Know-It,762,32.67849,2010,12964,"Final song before the movie ends. Sophie celebrates her birthday again.
",109.0,,12398,Sweet Child o' Mine,7198,Taken By Trees,Taken-By-Trees,spotify:track:16i6f7yJWs1j67fxBjfc7z,https://geo.music.apple.com/us/album/sweet-child-o-mine/id394751421?i=394751575,5.0
Life as We Know It,Life-As-We-Know-It,762,32.67849,2010,12194,First song during the end credits. ,110.0,,11474,All I Ever Wanted,2667,Faith Hill,Faith-Hill,,,5.0
Killers,Killers,657,12.536308,2010,10863,Plays in the bar while Spencer and Jen get to know each other. ,13.0,,9884,Bon Bon Bon,5904,Vanessa Contenay-Quinones,Vanessa-Contenay-Quinones,spotify:track:0YN8qHjNL2p4OOsIqYdffM,https://geo.music.apple.com/us/album/bon-bon-bon/id373221158?i=373221613,5.0
Killers,Killers,657,12.536308,2010,10864,Second song that plays in the bar. Spencer goes to grab Jen a drink and a seedy guy grabs her and dances with her.,15.0,,9885,I Like You,5905,Richard David Whelan,Richard-David-Whelan,,,5.0
Killers,Killers,657,12.536308,2010,16109,"After Jen (Katherine Heigl) falls asleep on Spencer\'s bed (Ashton Kutcher). The next day they both kiss, have a picnic and swim in the ocean.
",19.0,,12105,Just Say Yes,3235,Snow Patrol,Snow-Patrol,spotify:track:6YznBYobuB77FBg0KIvMhF,http://geo.music.apple.com/us/album/just-say-yes/id336380105?i=336380169,5.0
Killers,Killers,657,12.536308,2010,16352,"Song as Spencer pulls out of the driveway and drives to work. He yells at some kids and is invited to a block party by some neighbors.
",26.0,,17585,Ooh La La,4560,Faces,Faces,spotify:track:4lJ6YVXQ0jUk5ILu0PSrA4,https://geo.music.apple.com/us/album/ooh-la-la/id56208331?i=56208270,5.0
Killers,Killers,657,12.536308,2010,10858,Playing at Spencer's surprise birthday party.,36.0,,9886,Cat and Mouse,5906,Nikki and Rich,Nikki-and-Rich,spotify:track:2R9NiPf0vIiyeDl5j1o1dv,https://geo.music.apple.com/us/album/cat-and-mouse/id373221158?i=373221464,5.0
Killers,Killers,657,12.536308,2010,10866,Second song playing at Spencer's surprise birthday party. A lady hits on Spencer while he gets a drink.,37.0,,9887,I Don't Believe,5907,Rox,Rox,spotify:track:1u1nVLCsuZij2LtZ8jPZTg,https://geo.music.apple.com/us/album/i-dont-believe/id373221158?i=373221609,5.0
Killers,Killers,657,12.536308,2010,10867,Jen takes her pregnancy test. Spencer plays the radio to help her pee.,66.0,,15480,Whoomp! (There It Is),474,Tag Team,Tag-Team,spotify:track:0jVzrx4GhVSezBbQnTOWaV,https://geo.music.apple.com/us/album/whoomp!-there-it-is/id280045318?i=280045351,5.0
Killers,Killers,657,12.536308,2010,10861,Plays during end credits.,89.0,,73908,Beauty In The World,1818,Macy Gray,Macy-Gray,spotify:track:6nsGda4FKwxNaJ85qShY6z,https://geo.music.apple.com/us/album/beauty-in-the-world/id372530299?i=372530448,5.0
Killers,Killers,657,12.536308,2010,10859,,,,9889,Montego Sunset,5908,Menahan Street Band,Menahan-Street-Band,spotify:track:1pOijkup74g38GYZ9iSlyZ,https://geo.music.apple.com/us/album/montego-sunset/id373221158?i=373221620,5.0
Killers,Killers,657,12.536308,2010,10865,,,,9890,Orleans (Instrumental),5909,Yuki,Yuki,,,5.0
Killers,Killers,657,12.536308,2010,16343,,,,17355,No More,9282,Layla Lane,Layla-Lane,spotify:track:21D718u7StW6mNYEIDpVQ5,https://geo.music.apple.com/us/album/no-more/id450969515?i=450969518,5.0
Killers,Killers,657,12.536308,2010,16351,,,,17356,Shut Up,9283,Aloe Blacc,Aloe-Blacc,,,5.0
Kick-Ass,Kick-Ass,569,24.35141,2010,9391,Start of the movie. First song. Dave walks into school.,1.0,,8628,Stand Up,3718,The Prodigy,The-Prodigy,spotify:track:27eOkcTYHslq8tlzsMMwMu,https://geo.music.apple.com/us/album/stand-up/1169888724?i=1169889321,46424.0
Kick-Ass,Kick-Ass,569,24.35141,2010,9754,Todd tries to talk to Chris D'Amico in the comic book store but his bodyguard tells him to 'Fuck Off',7.0,,8936,Forcefield,5424,Marius Vries,Marius-Vries,spotify:track:4943vA6Unrjznd9RKLTzcf,,5.0
Kick-Ass,Kick-Ass,569,24.35141,2010,9389,When Chris's father drops him to the movies after Chris complains about taking so long.,10.0,,8629,Can't Go Back,1287,Primal Scream,Primal-Scream,spotify:track:0LQeGcBXRnjIGyu2nwyfFG,https://geo.music.apple.com/us/album/cant-go-back/284515296?i=284515314,5.0
Kick-Ass,Kick-Ass,569,24.35141,2010,9752, Kick-Ass tries to stop the burglars robbing the car but gets stabbed and hit by a car.,16.0,,8937,Stabbing-Morphine,5424,Marius Vries,Marius-Vries,spotify:track:4NixIbccYzyVP76k3M78jS,,5.0
Kick-Ass,Kick-Ass,569,24.35141,2010,9386,Playing in Franks apartment as one of his men ascend the elevator.,18.0,,8631,Il barbiere di Siviglia (The Barber of Seville): Overture,1162,Zagreb Festival Orchestra,Zagreb-Festival-Orchestra,spotify:track:0SwsNDyv5SN716aazNvRhg,https://geo.music.apple.com/us/album/il-barbiere-di-siviglia-the-barber-of-seville-overture/19668532?i=19668474,5.0
Kick-Ass,Kick-Ass,569,24.35141,2010,9384,After the gangsters blow up the guy in the industrial microwave. Todd (Kick-Ass) is looking at his x-ray.,23.0,,8630,There's A Pot A Brewin',5255,The Little Ones,The-Little-Ones,spotify:track:2P3u4VxiFmWl0xyUaq3plV,https://geo.music.apple.com/us/album/theres-a-pot-a-brewin/id363203291?i=363203297,5.0
Kick-Ass,Kick-Ass,569,24.35141,2010,9397,Kick-Ass is in training again after getting stabbed. Todd makes a myspace page for Kick-Ass.,26.0,,8633,Bongo Song,5256,Zongamin,Zongamin,spotify:track:1UfVFi6vgryGtTE1a7Q2iA,https://geo.music.apple.com/us/album/bongo-song/id363203291?i=363203361,5.0
Kick-Ass,Kick-Ass,569,24.35141,2010,9392,Kick-Ass fights off the three gangsters while being videotaped outside the coffee store.,28.0,,632606,Omen,3718,The Prodigy,The-Prodigy,spotify:track:144adL7pGHEWRwute2wxzZ,,171889.0
Kick-Ass,Kick-Ass,569,24.35141,2010,9760,"Kick-Ass is walking the streets to Razul's apartment, he walks the corridor as the music builds",34.0,,8938,Walk to Rasul's,465,Danny Elfman,Danny-Elfman,spotify:track:0MgN20F6f1z6PqDjAwI7NH,,5.0
Kick-Ass,Kick-Ass,569,24.35141,2010,9393,Song when Hit Girl saves Kick-Ass and kills all of Razuls men in the apartment.,37.0,,8634,Banana Splits (The Tra La La Song) [as heard in the movie Kick Ass],5257,The Dickies,The-Dickies,spotify:track:3m2udfg8tAshZEWqHGjIxA,https://geo.music.apple.com/us/album/banana-splits-the-tra-la-la-song-re-recorded/366365014?i=366365025,5.0
Kick-Ass,Kick-Ass,569,24.35141,2010,9398,Score that plays as Hit Girl and Kick Ass leave Rasuls apartment,39.0,,8635,Leaving Rasul's,3190,John Murphy,John-Murphy,spotify:track:2NYieOyJBQRRmiimtdHXCT,,5.0
Kick-Ass,Kick-Ass,569,24.35141,2010,9400,Big Daddy and Hit-Girl interrogates Frank D'Amico's driver before crushing him with the trash compactor.,47.0,,8636,"Idomeneo, K. 366: Act II Scene 4: Chi mai del mio provo piacer più dolce? (Elettra)",5258,Wiener Philharmoniker,Wiener-Philharmoniker,spotify:track:5nTsX1fFm1exLr6iXxX4WP,,5.0
Kick-Ass,Kick-Ass,569,24.35141,2010,9395,Scene where Dave helps Katie self-tan.,48.0,,75416,Starry Eyed,5259,Ellie Goulding,Ellie-Goulding,spotify:track:1vWGa8yC21ZELs9dAhiC2Q,https://geo.music.apple.com/us/album/starry-eyed/id418571515?i=418571518,5.0
Kick-Ass,Kick-Ass,569,24.35141,2010,9399,"Kick-Ass is becoming jealous of Red Mist, but decides to meet him in the alley way after Red Mist sends him a message",56.0,,8638,This Town Ain't Big Enough for Both of Us,5260,Sparks,Sparks,spotify:track:3UEKWPnx8OEhXLzHRGZJOJ,https://geo.music.apple.com/us/album/this-town-aint-big-enough/id363203291?i=363203359,5.0
Kick-Ass,Kick-Ass,569,24.35141,2010,9423,"Song when Red Mist is driving Kick Ass in the Mist Mobile to his fathers warehouse.
",60.0,,58606,Crazy,7298,Gnarls Barkley,Gnarls-Barkley,spotify:track:2N5zMZX7YeL1tico8oQxa9,https://geo.music.apple.com/us/album/crazy/id152471339?i=152471393,5.0
Kick-Ass,Kick-Ass,569,24.35141,2010,9765,After Red Mist steals the Teddy Bear Cam from the burning warehouse and D'Amico watches it as Big Daddy kills his men.,64.0,,8939,Big Daddy Kills,5425,Henry Jackman,Henry-Jackman-and-Alex-Belcher,spotify:track:42MjE4t7G9a2A6KbMbp5l9,,5.0
